algorithm,ms,n,input,input-num
Powersort,398.228919,1000000,runs-with-exp-len-10,46
Powersort,369.017626,1000000,runs-with-exp-len-10,47
Powersort,431.628734,1000000,runs-with-exp-len-10,48
Powersort,360.689152,1000000,runs-with-exp-len-10,49
Powersort,369.757567,1000000,runs-with-exp-len-10,50
Powersort,374.048923,1000000,runs-with-exp-len-10,51
Powersort,388.32426,1000000,runs-with-exp-len-10,52
Powersort,371.638457,1000000,runs-with-exp-len-10,53
Powersort,377.307344,1000000,runs-with-exp-len-10,54
Powersort,360.756801,1000000,runs-with-exp-len-10,55
Powersort,374.964382,1000000,runs-with-exp-len-10,56
Powersort,374.902443,1000000,runs-with-exp-len-10,57
Powersort,355.331632,1000000,runs-with-exp-len-10,58
Powersort,400.632805,1000000,runs-with-exp-len-10,59
Powersort,367.395097,1000000,runs-with-exp-len-10,60
Powersort,381.250986,1000000,runs-with-exp-len-10,61
Powersort,361.074762,1000000,runs-with-exp-len-10,62
Powersort,346.180339,1000000,runs-with-exp-len-10,63
Powersort,359.543183,1000000,runs-with-exp-len-10,64
Powersort,353.73515,1000000,runs-with-exp-len-10,65
Powersort,332.742152,1000000,runs-with-exp-len-10,66
Powersort,347.26681,1000000,runs-with-exp-len-10,67
Powersort,354.047493,1000000,runs-with-exp-len-10,68
Powersort,385.839558,1000000,runs-with-exp-len-10,69
Powersort,346.501958,1000000,runs-with-exp-len-10,70
Powersort,356.093688,1000000,runs-with-exp-len-10,71
Powersort,358.410708,1000000,runs-with-exp-len-10,72
Powersort,447.458664,1000000,runs-with-exp-len-10,73
Powersort,345.46568,1000000,runs-with-exp-len-10,74
Powersort,375.170602,1000000,runs-with-exp-len-10,75
Powersort,349.198588,1000000,runs-with-exp-len-10,76
Powersort,395.330672,1000000,runs-with-exp-len-10,77
Powersort,369.397581,1000000,runs-with-exp-len-10,78
Powersort,347.31132,1000000,runs-with-exp-len-10,79
Powersort,349.564327,1000000,runs-with-exp-len-10,80
Powersort,343.16667,1000000,runs-with-exp-len-10,81
Powersort,432.450519,1000000,runs-with-exp-len-10,82
Powersort,370.01672,1000000,runs-with-exp-len-10,83
Powersort,338.285164,1000000,runs-with-exp-len-10,84
Powersort,338.525471,1000000,runs-with-exp-len-10,85
Powersort,369.81798,1000000,runs-with-exp-len-10,86
Powersort,342.539195,1000000,runs-with-exp-len-10,87
Powersort,353.152728,1000000,runs-with-exp-len-10,88
Powersort,353.555837,1000000,runs-with-exp-len-10,89
Powersort,348.14531,1000000,runs-with-exp-len-10,90
Powersort,356.070122,1000000,runs-with-exp-len-10,91
Powersort,352.077723,1000000,runs-with-exp-len-10,92
Powersort,353.948451,1000000,runs-with-exp-len-10,93
Powersort,344.695334,1000000,runs-with-exp-len-10,94
Powersort,353.520734,1000000,runs-with-exp-len-10,95
Powersort,351.25173,1000000,runs-with-exp-len-10,96
Powersort,350.001497,1000000,runs-with-exp-len-10,97
Powersort,526.816445,1000000,runs-with-exp-len-10,98
Powersort,386.272437,1000000,runs-with-exp-len-10,99
Finished input type: runs-with-exp-len-10 Average ms: 468.8021456Fastest time (ms): 332.742152
#finished: -2023-04-08_14-13-55
