algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+Drag,0.046353,1000,timsort-drag-minRunLen-128,90,2184,4439
Powersort+Drag,0.133922,1000,timsort-drag-minRunLen-128,91,2184,4447
Powersort+Drag,0.068912,1000,timsort-drag-minRunLen-128,92,2184,4439
Powersort+Drag,0.044984,1000,timsort-drag-minRunLen-128,93,2184,4441
Powersort+Drag,0.059555,1000,timsort-drag-minRunLen-128,94,2184,4443
Powersort+Drag,0.055216,1000,timsort-drag-minRunLen-128,95,2184,4446
Powersort+Drag,0.039028,1000,timsort-drag-minRunLen-128,96,2184,4430
Powersort+Drag,0.040577,1000,timsort-drag-minRunLen-128,97,2184,4444
Powersort+Drag,0.057009,1000,timsort-drag-minRunLen-128,98,2184,4447
Powersort+Drag,0.042261,1000,timsort-drag-minRunLen-128,99,2184,4433
Finished input type: timsort-drag-minRunLen-128 Average ms: 0.14310732 Fastest time (ms): 0.039028 Slowest time (ms): 0.418281
Powersort+Drag,1.311448,10000,timsort-drag-minRunLen-128,1,55664,75584
Powersort+Drag,1.417586,10000,timsort-drag-minRunLen-128,2,55664,75555
Powersort+Drag,1.451178,10000,timsort-drag-minRunLen-128,3,55664,75580
Powersort+Drag,0.966471,10000,timsort-drag-minRunLen-128,4,55664,75613
Powersort+Drag,1.078643,10000,timsort-drag-minRunLen-128,5,55664,75576
Powersort+Drag,1.292778,10000,timsort-drag-minRunLen-128,6,55664,75579
Powersort+Drag,1.321603,10000,timsort-drag-minRunLen-128,7,55664,75577
Powersort+Drag,1.557821,10000,timsort-drag-minRunLen-128,8,55664,75582
Powersort+Drag,0.975197,10000,timsort-drag-minRunLen-128,9,55664,75553
Powersort+Drag,0.861265,10000,timsort-drag-minRunLen-128,10,55664,75577
Powersort+Drag,1.143709,10000,timsort-drag-minRunLen-128,11,55664,75574
Powersort+Drag,1.015114,10000,timsort-drag-minRunLen-128,12,55664,75600
Powersort+Drag,0.901863,10000,timsort-drag-minRunLen-128,13,55664,75580
Powersort+Drag,0.78142,10000,timsort-drag-minRunLen-128,14,55664,75574
Powersort+Drag,1.259288,10000,timsort-drag-minRunLen-128,15,55664,75568
Powersort+Drag,0.785396,10000,timsort-drag-minRunLen-128,16,55664,75586
Powersort+Drag,0.959064,10000,timsort-drag-minRunLen-128,17,55664,75573
Powersort+Drag,0.783651,10000,timsort-drag-minRunLen-128,18,55664,75561
Powersort+Drag,0.941877,10000,timsort-drag-minRunLen-128,19,55664,75588
Powersort+Drag,0.936161,10000,timsort-drag-minRunLen-128,20,55664,75572
Powersort+Drag,0.82708,10000,timsort-drag-minRunLen-128,21,55664,75568
Powersort+Drag,0.786566,10000,timsort-drag-minRunLen-128,22,55664,75587
Powersort+Drag,1.09235,10000,timsort-drag-minRunLen-128,23,55664,75581
Powersort+Drag,0.793915,10000,timsort-drag-minRunLen-128,24,55664,75577
Powersort+Drag,1.06442,10000,timsort-drag-minRunLen-128,25,55664,75586
Powersort+Drag,0.880439,10000,timsort-drag-minRunLen-128,26,55664,75530
Powersort+Drag,1.241359,10000,timsort-drag-minRunLen-128,27,55664,75586
Powersort+Drag,0.785643,10000,timsort-drag-minRunLen-128,28,55664,75577
Powersort+Drag,0.861423,10000,timsort-drag-minRunLen-128,29,55664,75573
Powersort+Drag,0.827737,10000,timsort-drag-minRunLen-128,30,55664,75548
Powersort+Drag,1.124846,10000,timsort-drag-minRunLen-128,31,55664,75577
Powersort+Drag,0.809374,10000,timsort-drag-minRunLen-128,32,55664,75555
Powersort+Drag,0.963933,10000,timsort-drag-minRunLen-128,33,55664,75541
Powersort+Drag,0.882244,10000,timsort-drag-minRunLen-128,34,55664,75550
Powersort+Drag,1.105198,10000,timsort-drag-minRunLen-128,35,55664,75571
Powersort+Drag,0.952362,10000,timsort-drag-minRunLen-128,36,55664,75578
Powersort+Drag,0.888086,10000,timsort-drag-minRunLen-128,37,55664,75562
