algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Timsort+costs,160.712909,1000000,runs-with-exp-len-1000,31,0,11817804
Timsort+costs,183.580346,1000000,runs-with-exp-len-1000,32,0,12420369
Timsort+costs,195.145504,1000000,runs-with-exp-len-1000,33,0,11988988
Timsort+costs,172.291081,1000000,runs-with-exp-len-1000,34,0,11975802
Timsort+costs,176.802791,1000000,runs-with-exp-len-1000,35,0,11802267
Timsort+costs,199.870961,1000000,runs-with-exp-len-1000,36,0,12295740
Timsort+costs,172.527788,1000000,runs-with-exp-len-1000,37,0,11855027
Timsort+costs,172.575161,1000000,runs-with-exp-len-1000,38,0,11921783
Timsort+costs,164.440217,1000000,runs-with-exp-len-1000,39,0,11958293
Timsort+costs,176.953842,1000000,runs-with-exp-len-1000,40,0,11861917
Timsort+costs,163.081146,1000000,runs-with-exp-len-1000,41,0,12225503
Timsort+costs,184.522207,1000000,runs-with-exp-len-1000,42,0,12176823
Timsort+costs,157.943995,1000000,runs-with-exp-len-1000,43,0,11783597
Timsort+costs,178.591767,1000000,runs-with-exp-len-1000,44,0,12071010
Timsort+costs,182.594238,1000000,runs-with-exp-len-1000,45,0,11803350
Timsort+costs,166.908145,1000000,runs-with-exp-len-1000,46,0,12384986
Timsort+costs,166.374411,1000000,runs-with-exp-len-1000,47,0,11737056
Timsort+costs,191.571556,1000000,runs-with-exp-len-1000,48,0,12261639
Timsort+costs,156.783052,1000000,runs-with-exp-len-1000,49,0,11922491
Timsort+costs,240.715097,1000000,runs-with-exp-len-1000,50,0,11955003
Timsort+costs,160.554358,1000000,runs-with-exp-len-1000,51,0,12043949
Timsort+costs,197.44498,1000000,runs-with-exp-len-1000,52,0,12033371
Timsort+costs,193.09176,1000000,runs-with-exp-len-1000,53,0,11901390
Timsort+costs,162.707202,1000000,runs-with-exp-len-1000,54,0,11878368
Timsort+costs,176.103972,1000000,runs-with-exp-len-1000,55,0,11780020
Timsort+costs,158.76367,1000000,runs-with-exp-len-1000,56,0,11915364
Timsort+costs,172.904555,1000000,runs-with-exp-len-1000,57,0,11860904
Timsort+costs,179.793716,1000000,runs-with-exp-len-1000,58,0,11932411
Timsort+costs,188.419746,1000000,runs-with-exp-len-1000,59,0,12127143
Timsort+costs,175.47923,1000000,runs-with-exp-len-1000,60,0,11782375
Timsort+costs,183.853418,1000000,runs-with-exp-len-1000,61,0,11842017
Timsort+costs,166.878177,1000000,runs-with-exp-len-1000,62,0,12143801
Timsort+costs,190.133932,1000000,runs-with-exp-len-1000,63,0,11930152
Timsort+costs,158.21501,1000000,runs-with-exp-len-1000,64,0,11921909
Timsort+costs,212.50567,1000000,runs-with-exp-len-1000,65,0,12077926
Timsort+costs,181.895614,1000000,runs-with-exp-len-1000,66,0,12071773
Timsort+costs,166.266765,1000000,runs-with-exp-len-1000,67,0,11776947
Timsort+costs,215.717098,1000000,runs-with-exp-len-1000,68,0,12263072
Timsort+costs,179.175676,1000000,runs-with-exp-len-1000,69,0,11810004
Timsort+costs,179.443578,1000000,runs-with-exp-len-1000,70,0,12190636
Timsort+costs,182.77386,1000000,runs-with-exp-len-1000,71,0,11912305
Timsort+costs,178.409941,1000000,runs-with-exp-len-1000,72,0,12357629
Timsort+costs,171.797189,1000000,runs-with-exp-len-1000,73,0,11773834
Timsort+costs,173.348802,1000000,runs-with-exp-len-1000,74,0,11863891
Timsort+costs,175.377947,1000000,runs-with-exp-len-1000,75,0,12237663
Timsort+costs,194.843714,1000000,runs-with-exp-len-1000,76,0,12000220
Timsort+costs,188.686702,1000000,runs-with-exp-len-1000,77,0,12346402
Timsort+costs,178.770362,1000000,runs-with-exp-len-1000,78,0,11800675
Timsort+costs,184.628845,1000000,runs-with-exp-len-1000,79,0,11772675
Timsort+costs,202.492149,1000000,runs-with-exp-len-1000,80,0,11921294
Timsort+costs,172.222425,1000000,runs-with-exp-len-1000,81,0,12142530
Timsort+costs,185.870919,1000000,runs-with-exp-len-1000,82,0,11896812
Timsort+costs,178.859901,1000000,runs-with-exp-len-1000,83,0,12224992
Timsort+costs,197.968507,1000000,runs-with-exp-len-1000,84,0,11910902
Timsort+costs,177.460363,1000000,runs-with-exp-len-1000,85,0,11764809
Timsort+costs,168.308291,1000000,runs-with-exp-len-1000,86,0,11674528
Timsort+costs,182.552856,1000000,runs-with-exp-len-1000,87,0,11870180
Timsort+costs,206.796034,1000000,runs-with-exp-len-1000,88,0,11631698
Timsort+costs,170.364229,1000000,runs-with-exp-len-1000,89,0,11762739
Timsort+costs,186.659454,1000000,runs-with-exp-len-1000,90,0,12133568
Timsort+costs,181.985946,1000000,runs-with-exp-len-1000,91,0,12034132
Timsort+costs,190.177335,1000000,runs-with-exp-len-1000,92,0,11765932
Timsort+costs,176.666842,1000000,runs-with-exp-len-1000,93,0,11757204
Timsort+costs,199.525299,1000000,runs-with-exp-len-1000,94,0,11935927
Timsort+costs,184.684956,1000000,runs-with-exp-len-1000,95,0,12073868
Timsort+costs,197.313325,1000000,runs-with-exp-len-1000,96,0,11810218
Timsort+costs,167.419178,1000000,runs-with-exp-len-1000,97,0,12101900
Timsort+costs,177.192866,1000000,runs-with-exp-len-1000,98,0,11965030
Timsort+costs,172.611197,1000000,runs-with-exp-len-1000,99,0,11963124
Finished input type: runs-with-exp-len-1000 Average ms: 180.57867793000003 Fastest time (ms): 156.783052 Slowest time (ms): 286.823657
#finished: -2023-04-12_16-24-47
