algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+simpleMerge,303.052882,1000000,timsort-drag-minRunLen-32,3,14016096,15985378
Powersort+simpleMerge,369.028033,1000000,timsort-drag-minRunLen-32,4,14016096,15985194
Powersort+simpleMerge,366.485412,1000000,timsort-drag-minRunLen-32,5,14016096,15984953
Powersort+simpleMerge,361.357536,1000000,timsort-drag-minRunLen-32,6,14016096,15984921
Powersort+simpleMerge,293.614964,1000000,timsort-drag-minRunLen-32,7,14016096,15985041
Powersort+simpleMerge,328.30397,1000000,timsort-drag-minRunLen-32,8,14016096,15984962
Powersort+simpleMerge,381.935963,1000000,timsort-drag-minRunLen-32,9,14016096,15985293
Powersort+simpleMerge,325.649523,1000000,timsort-drag-minRunLen-32,10,14016096,15985632
Powersort+simpleMerge,310.081315,1000000,timsort-drag-minRunLen-32,11,14016096,15984707
Powersort+simpleMerge,308.409706,1000000,timsort-drag-minRunLen-32,12,14016096,15984794
Powersort+simpleMerge,358.470678,1000000,timsort-drag-minRunLen-32,13,14016096,15985236
Powersort+simpleMerge,368.549029,1000000,timsort-drag-minRunLen-32,14,14016096,15984986
Powersort+simpleMerge,326.446759,1000000,timsort-drag-minRunLen-32,15,14016096,15984734
Powersort+simpleMerge,323.072841,1000000,timsort-drag-minRunLen-32,16,14016096,15985304
Powersort+simpleMerge,302.552119,1000000,timsort-drag-minRunLen-32,17,14016096,15984689
Powersort+simpleMerge,336.011761,1000000,timsort-drag-minRunLen-32,18,14016096,15984897
Powersort+simpleMerge,351.300147,1000000,timsort-drag-minRunLen-32,19,14016096,15985190
Powersort+simpleMerge,327.437224,1000000,timsort-drag-minRunLen-32,20,14016096,15985024
Powersort+simpleMerge,313.094632,1000000,timsort-drag-minRunLen-32,21,14016096,15985079
Powersort+simpleMerge,300.905965,1000000,timsort-drag-minRunLen-32,22,14016096,15985122
Powersort+simpleMerge,342.996376,1000000,timsort-drag-minRunLen-32,23,14016096,15985024
Powersort+simpleMerge,323.041436,1000000,timsort-drag-minRunLen-32,24,14016096,15985096
Powersort+simpleMerge,358.33438,1000000,timsort-drag-minRunLen-32,25,14016096,15985052
Powersort+simpleMerge,371.161128,1000000,timsort-drag-minRunLen-32,26,14016096,15985345
Powersort+simpleMerge,401.868147,1000000,timsort-drag-minRunLen-32,27,14016096,15984968
Powersort+simpleMerge,323.866019,1000000,timsort-drag-minRunLen-32,28,14016096,15985165
Powersort+simpleMerge,350.360976,1000000,timsort-drag-minRunLen-32,29,14016096,15984802
Powersort+simpleMerge,378.478538,1000000,timsort-drag-minRunLen-32,30,14016096,15985083
Powersort+simpleMerge,350.835013,1000000,timsort-drag-minRunLen-32,31,14016096,15985068
Powersort+simpleMerge,284.556599,1000000,timsort-drag-minRunLen-32,32,14016096,15984872
Powersort+simpleMerge,330.719837,1000000,timsort-drag-minRunLen-32,33,14016096,15985012
Powersort+simpleMerge,399.310798,1000000,timsort-drag-minRunLen-32,34,14016096,15985105
Powersort+simpleMerge,325.768077,1000000,timsort-drag-minRunLen-32,35,14016096,15984768
Powersort+simpleMerge,403.766479,1000000,timsort-drag-minRunLen-32,36,14016096,15984651
Powersort+simpleMerge,360.828734,1000000,timsort-drag-minRunLen-32,37,14016096,15985188
Powersort+simpleMerge,347.831325,1000000,timsort-drag-minRunLen-32,38,14016096,15985312
Powersort+simpleMerge,348.903829,1000000,timsort-drag-minRunLen-32,39,14016096,15984952
Powersort+simpleMerge,387.581696,1000000,timsort-drag-minRunLen-32,40,14016096,15985188
Powersort+simpleMerge,299.479829,1000000,timsort-drag-minRunLen-32,41,14016096,15985052
Powersort+simpleMerge,373.424556,1000000,timsort-drag-minRunLen-32,42,14016096,15985074
Powersort+simpleMerge,451.665224,1000000,timsort-drag-minRunLen-32,43,14016096,15985069
Powersort+simpleMerge,379.629332,1000000,timsort-drag-minRunLen-32,44,14016096,15985449
Powersort+simpleMerge,516.391436,1000000,timsort-drag-minRunLen-32,45,14016096,15985012
Powersort+simpleMerge,442.555262,1000000,timsort-drag-minRunLen-32,46,14016096,15984836
Powersort+simpleMerge,352.896804,1000000,timsort-drag-minRunLen-32,47,14016096,15985283
Powersort+simpleMerge,349.598573,1000000,timsort-drag-minRunLen-32,48,14016096,15985081
Powersort+simpleMerge,284.840694,1000000,timsort-drag-minRunLen-32,49,14016096,15985257
Powersort+simpleMerge,330.115763,1000000,timsort-drag-minRunLen-32,50,14016096,15985340
Powersort+simpleMerge,293.213351,1000000,timsort-drag-minRunLen-32,51,14016096,15985008
Powersort+simpleMerge,330.000663,1000000,timsort-drag-minRunLen-32,52,14016096,15985008
Powersort+simpleMerge,317.232846,1000000,timsort-drag-minRunLen-32,53,14016096,15984811
Powersort+simpleMerge,320.466625,1000000,timsort-drag-minRunLen-32,54,14016096,15985030
Powersort+simpleMerge,354.684808,1000000,timsort-drag-minRunLen-32,55,14016096,15985170
Powersort+simpleMerge,286.197354,1000000,timsort-drag-minRunLen-32,56,14016096,15984866
Powersort+simpleMerge,297.224211,1000000,timsort-drag-minRunLen-32,57,14016096,15985024
Powersort+simpleMerge,340.323326,1000000,timsort-drag-minRunLen-32,58,14016096,15985280
Powersort+simpleMerge,342.217698,1000000,timsort-drag-minRunLen-32,59,14016096,15984849
Powersort+simpleMerge,357.702327,1000000,timsort-drag-minRunLen-32,60,14016096,15985204
Powersort+simpleMerge,335.246366,1000000,timsort-drag-minRunLen-32,61,14016096,15984754
Powersort+simpleMerge,350.133631,1000000,timsort-drag-minRunLen-32,62,14016096,15985104
Powersort+simpleMerge,351.292635,1000000,timsort-drag-minRunLen-32,63,14016096,15985415
Powersort+simpleMerge,374.967506,1000000,timsort-drag-minRunLen-32,64,14016096,15985314
Powersort+simpleMerge,318.492308,1000000,timsort-drag-minRunLen-32,65,14016096,15985209
Powersort+simpleMerge,365.392474,1000000,timsort-drag-minRunLen-32,66,14016096,15985364
Powersort+simpleMerge,328.437354,1000000,timsort-drag-minRunLen-32,67,14016096,15984974
Powersort+simpleMerge,360.370131,1000000,timsort-drag-minRunLen-32,68,14016096,15985272
Powersort+simpleMerge,314.593961,1000000,timsort-drag-minRunLen-32,69,14016096,15985359
Powersort+simpleMerge,333.47968,1000000,timsort-drag-minRunLen-32,70,14016096,15984654
Powersort+simpleMerge,335.632818,1000000,timsort-drag-minRunLen-32,71,14016096,15984772
Powersort+simpleMerge,341.528924,1000000,timsort-drag-minRunLen-32,72,14016096,15984792
Powersort+simpleMerge,341.924758,1000000,timsort-drag-minRunLen-32,73,14016096,15984910
Powersort+simpleMerge,289.497461,1000000,timsort-drag-minRunLen-32,74,14016096,15985256
Powersort+simpleMerge,314.493867,1000000,timsort-drag-minRunLen-32,75,14016096,15985086
Powersort+simpleMerge,317.326709,1000000,timsort-drag-minRunLen-32,76,14016096,15985400
Powersort+simpleMerge,314.769766,1000000,timsort-drag-minRunLen-32,77,14016096,15985142
Powersort+simpleMerge,338.971193,1000000,timsort-drag-minRunLen-32,78,14016096,15984668
Powersort+simpleMerge,337.895732,1000000,timsort-drag-minRunLen-32,79,14016096,15985152
Powersort+simpleMerge,381.239214,1000000,timsort-drag-minRunLen-32,80,14016096,15984942
Powersort+simpleMerge,350.234716,1000000,timsort-drag-minRunLen-32,81,14016096,15985249
Powersort+simpleMerge,439.91747,1000000,timsort-drag-minRunLen-32,82,14016096,15984992
Powersort+simpleMerge,337.398897,1000000,timsort-drag-minRunLen-32,83,14016096,15984919
Powersort+simpleMerge,292.064227,1000000,timsort-drag-minRunLen-32,84,14016096,15985329
Powersort+simpleMerge,366.601558,1000000,timsort-drag-minRunLen-32,85,14016096,15985385
Powersort+simpleMerge,339.387186,1000000,timsort-drag-minRunLen-32,86,14016096,15985321
Powersort+simpleMerge,354.342278,1000000,timsort-drag-minRunLen-32,87,14016096,15985146
Powersort+simpleMerge,315.859284,1000000,timsort-drag-minRunLen-32,88,14016096,15985099
Powersort+simpleMerge,287.299843,1000000,timsort-drag-minRunLen-32,89,14016096,15984975
Powersort+simpleMerge,300.285125,1000000,timsort-drag-minRunLen-32,90,14016096,15984933
Powersort+simpleMerge,323.676242,1000000,timsort-drag-minRunLen-32,91,14016096,15984887
Powersort+simpleMerge,343.460553,1000000,timsort-drag-minRunLen-32,92,14016096,15985420
Powersort+simpleMerge,311.37269,1000000,timsort-drag-minRunLen-32,93,14016096,15984855
Powersort+simpleMerge,298.317627,1000000,timsort-drag-minRunLen-32,94,14016096,15985458
Powersort+simpleMerge,343.461003,1000000,timsort-drag-minRunLen-32,95,14016096,15985007
Powersort+simpleMerge,379.917004,1000000,timsort-drag-minRunLen-32,96,14016096,15984945
Powersort+simpleMerge,318.615509,1000000,timsort-drag-minRunLen-32,97,14016096,15985024
Powersort+simpleMerge,327.635644,1000000,timsort-drag-minRunLen-32,98,14016096,15985568
Powersort+simpleMerge,305.513865,1000000,timsort-drag-minRunLen-32,99,14016096,15985131
Finished input type: timsort-drag-minRunLen-32 Average ms: 342.0996065 Fastest time (ms): 284.556599 Slowest time (ms): 516.391436
#finished: -2023-04-16_18-11-21
