algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+costs,199.421709,1000000,runs-with-exp-len-1000,23,9679801,22576067
Powersort+costs,199.267129,1000000,runs-with-exp-len-1000,24,9601232,22440010
Powersort+costs,182.024534,1000000,runs-with-exp-len-1000,25,9580860,22248293
Powersort+costs,207.447994,1000000,runs-with-exp-len-1000,26,9640068,22431245
Powersort+costs,245.90595,1000000,runs-with-exp-len-1000,27,9662621,22610584
Powersort+costs,261.099473,1000000,runs-with-exp-len-1000,28,9675836,22647356
Powersort+costs,217.284536,1000000,runs-with-exp-len-1000,29,9717149,22564434
Powersort+costs,192.524234,1000000,runs-with-exp-len-1000,30,9645832,22330831
Powersort+costs,216.429708,1000000,runs-with-exp-len-1000,31,9634774,22395670
Powersort+costs,213.133964,1000000,runs-with-exp-len-1000,32,9744530,23099122
Powersort+costs,205.759732,1000000,runs-with-exp-len-1000,33,9734577,22672410
Powersort+costs,219.295643,1000000,runs-with-exp-len-1000,34,9629661,22552878
Powersort+costs,206.297644,1000000,runs-with-exp-len-1000,35,9631491,22375039
Powersort+costs,173.482089,1000000,runs-with-exp-len-1000,36,9669732,22911449
Powersort+costs,192.696899,1000000,runs-with-exp-len-1000,37,9593502,22394249
Powersort+costs,194.92344,1000000,runs-with-exp-len-1000,38,9709462,22577604
Powersort+costs,174.10323,1000000,runs-with-exp-len-1000,39,9627494,22520013
Powersort+costs,181.798008,1000000,runs-with-exp-len-1000,40,9638777,22449392
Powersort+costs,200.981994,1000000,runs-with-exp-len-1000,41,9649192,22821145
Powersort+costs,236.565667,1000000,runs-with-exp-len-1000,42,9626514,22749078
Powersort+costs,216.562041,1000000,runs-with-exp-len-1000,43,9627966,22351776
Powersort+costs,200.512969,1000000,runs-with-exp-len-1000,44,9671334,22677399
Powersort+costs,185.715843,1000000,runs-with-exp-len-1000,45,9716372,22478701
Powersort+costs,194.86915,1000000,runs-with-exp-len-1000,46,9751189,23097212
Powersort+costs,202.719791,1000000,runs-with-exp-len-1000,47,9570566,22265739
Powersort+costs,214.880477,1000000,runs-with-exp-len-1000,48,9702886,22925114
Powersort+costs,204.30672,1000000,runs-with-exp-len-1000,49,9666751,22540967
Powersort+costs,192.699848,1000000,runs-with-exp-len-1000,50,9662443,22562435
Powersort+costs,196.962391,1000000,runs-with-exp-len-1000,51,9613925,22606567
Powersort+costs,201.965505,1000000,runs-with-exp-len-1000,52,9724843,22704883
Powersort+costs,196.505225,1000000,runs-with-exp-len-1000,53,9687042,22527774
Powersort+costs,203.677084,1000000,runs-with-exp-len-1000,54,9686866,22510398
Powersort+costs,198.307584,1000000,runs-with-exp-len-1000,55,9595947,22316304
Powersort+costs,193.313435,1000000,runs-with-exp-len-1000,56,9624057,22480633
Powersort+costs,186.747805,1000000,runs-with-exp-len-1000,57,9561526,22374644
Powersort+costs,234.127581,1000000,runs-with-exp-len-1000,58,9579051,22455219
Powersort+costs,196.790745,1000000,runs-with-exp-len-1000,59,9684794,22757686
Powersort+costs,206.210389,1000000,runs-with-exp-len-1000,60,9570055,22293554
Powersort+costs,170.073253,1000000,runs-with-exp-len-1000,61,9616266,22388973
Powersort+costs,191.714454,1000000,runs-with-exp-len-1000,62,9670287,22780108
Powersort+costs,205.075723,1000000,runs-with-exp-len-1000,63,9583304,22478975
Powersort+costs,195.788863,1000000,runs-with-exp-len-1000,64,9660343,22535590
Powersort+costs,216.910966,1000000,runs-with-exp-len-1000,65,9606071,22631025
