algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Powersort+PC,0.1572,1000,random-permutations,51,5008,9693
Powersort+PC,0.1635,1000,random-permutations,52,5008,9680
Powersort+PC,0.1603,1000,random-permutations,53,5008,9664
Powersort+PC,0.1886,1000,random-permutations,54,5008,9693
Powersort+PC,0.2177,1000,random-permutations,55,5008,9679
Powersort+PC,0.1955,1000,random-permutations,56,5008,9679
Powersort+PC,0.1585,1000,random-permutations,57,5008,9700
Powersort+PC,0.2281,1000,random-permutations,58,5008,9680
Powersort+PC,0.1606,1000,random-permutations,59,5008,9674
Powersort+PC,0.1665,1000,random-permutations,60,5008,9711
Powersort+PC,0.2075,1000,random-permutations,61,5008,9706
Powersort+PC,0.1831,1000,random-permutations,62,5008,9707
Powersort+PC,0.1844,1000,random-permutations,63,5008,9694
Powersort+PC,0.1579,1000,random-permutations,64,5008,9677
Powersort+PC,0.1856,1000,random-permutations,65,5008,9690
Powersort+PC,0.1646,1000,random-permutations,66,5008,9686
Powersort+PC,0.2057,1000,random-permutations,67,5008,9663
Powersort+PC,0.2024,1000,random-permutations,68,5008,9678
Powersort+PC,0.1571,1000,random-permutations,69,5008,9681
Powersort+PC,0.1885,1000,random-permutations,70,5008,9695
Powersort+PC,0.1599,1000,random-permutations,71,5008,9695
Powersort+PC,0.1789,1000,random-permutations,72,5008,9686
Powersort+PC,0.2234,1000,random-permutations,73,5008,9703
Powersort+PC,0.2089,1000,random-permutations,74,5008,9678
Powersort+PC,0.1542,1000,random-permutations,75,5008,9674
Powersort+PC,0.1574,1000,random-permutations,76,5008,9679
Powersort+PC,0.1587,1000,random-permutations,77,5008,9688
Powersort+PC,0.1776,1000,random-permutations,78,5008,9680
Powersort+PC,0.1764,1000,random-permutations,79,5008,9662
Powersort+PC,0.197,1000,random-permutations,80,5008,9678
Powersort+PC,0.1991,1000,random-permutations,81,5008,9684
Powersort+PC,0.1548,1000,random-permutations,82,5008,9695
Powersort+PC,0.1682,1000,random-permutations,83,5008,9684
Powersort+PC,0.1561,1000,random-permutations,84,5008,9681
Powersort+PC,0.1565,1000,random-permutations,85,5008,9699
Powersort+PC,0.1848,1000,random-permutations,86,5008,9709
Powersort+PC,0.1904,1000,random-permutations,87,5008,9678
Powersort+PC,0.3247,1000,random-permutations,88,5008,9694
Powersort+PC,0.195,1000,random-permutations,89,5008,9669
Powersort+PC,0.2202,1000,random-permutations,90,5008,9674
Powersort+PC,0.232,1000,random-permutations,91,5008,9701
Powersort+PC,0.1845,1000,random-permutations,92,5008,9695
Powersort+PC,0.2159,1000,random-permutations,93,5008,9700
Powersort+PC,0.2031,1000,random-permutations,94,5008,9687
Powersort+PC,0.1677,1000,random-permutations,95,5008,9704
Powersort+PC,0.1622,1000,random-permutations,96,5008,9702
Powersort+PC,0.214,1000,random-permutations,97,5008,9695
Powersort+PC,0.2291,1000,random-permutations,98,5008,9711
Powersort+PC,0.2319,1000,random-permutations,99,5008,9685
Finished input type: random-permutations Average ms: 0.204539 Fastest time (ms): 0.1542 Slowest time (ms): 0.4458
Powersort+PC,2.8386,10000,random-permutations,1,92040,130649
Powersort+PC,2.611,10000,random-permutations,2,92040,130614
