algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Power+costs,1.79628,10000,random-permutations,47,92040,130487
Power+costs,2.012107,10000,random-permutations,48,92040,130657
Power+costs,1.835168,10000,random-permutations,49,92040,130579
Power+costs,1.757239,10000,random-permutations,50,92040,130623
Power+costs,1.76731,10000,random-permutations,51,92040,130601
Power+costs,1.984002,10000,random-permutations,52,92040,130574
Power+costs,1.885674,10000,random-permutations,53,92040,130735
Power+costs,1.824146,10000,random-permutations,54,92040,130690
Power+costs,2.123314,10000,random-permutations,55,92040,130718
Power+costs,1.887176,10000,random-permutations,56,92040,130578
Power+costs,1.87463,10000,random-permutations,57,92040,130634
Power+costs,1.885258,10000,random-permutations,58,92040,130543
Power+costs,1.910779,10000,random-permutations,59,92040,130566
Power+costs,2.308912,10000,random-permutations,60,92040,130654
Power+costs,1.819967,10000,random-permutations,61,92040,130697
Power+costs,2.034878,10000,random-permutations,62,92040,130628
Power+costs,1.818103,10000,random-permutations,63,92040,130519
Power+costs,1.690529,10000,random-permutations,64,92040,130626
Power+costs,1.737429,10000,random-permutations,65,92040,130627
Power+costs,1.855895,10000,random-permutations,66,92040,130560
Power+costs,1.740463,10000,random-permutations,67,92040,130559
Power+costs,1.724777,10000,random-permutations,68,92040,130583
Power+costs,1.848453,10000,random-permutations,69,92040,130752
Power+costs,1.734557,10000,random-permutations,70,92040,130687
Power+costs,1.79212,10000,random-permutations,71,92040,130581
Power+costs,1.859281,10000,random-permutations,72,92040,130611
Power+costs,2.051175,10000,random-permutations,73,92040,130677
Power+costs,2.032179,10000,random-permutations,74,92040,130605
Power+costs,1.944224,10000,random-permutations,75,92040,130587
Power+costs,1.984772,10000,random-permutations,76,92040,130548
Power+costs,2.086647,10000,random-permutations,77,92040,130569
Power+costs,1.793603,10000,random-permutations,78,92040,130626
Power+costs,1.834748,10000,random-permutations,79,92040,130556
Power+costs,2.135051,10000,random-permutations,80,92040,130530
Power+costs,1.901836,10000,random-permutations,81,92040,130487
Power+costs,1.866617,10000,random-permutations,82,92040,130600
Power+costs,2.002483,10000,random-permutations,83,92040,130559
Power+costs,1.808772,10000,random-permutations,84,92040,130542
Power+costs,1.810599,10000,random-permutations,85,92040,130667
Power+costs,1.88025,10000,random-permutations,86,92040,130611
Power+costs,2.002721,10000,random-permutations,87,92040,130637
Power+costs,1.830601,10000,random-permutations,88,92040,130531
Power+costs,1.744634,10000,random-permutations,89,92040,130685
Power+costs,1.838856,10000,random-permutations,90,92040,130615
Power+costs,1.862536,10000,random-permutations,91,92040,130613
Power+costs,1.747653,10000,random-permutations,92,92040,130566
Power+costs,1.72888,10000,random-permutations,93,92040,130600
Power+costs,1.670944,10000,random-permutations,94,92040,130583
Power+costs,1.821734,10000,random-permutations,95,92040,130593
Power+costs,1.684559,10000,random-permutations,96,92040,130553
Power+costs,1.608073,10000,random-permutations,97,92040,130560
Power+costs,1.92287,10000,random-permutations,98,92040,130678
Power+costs,1.745433,10000,random-permutations,99,92040,130596
Finished input type: random-permutations Average ms: 1.97793605 Fastest time (ms): 1.608073 Slowest time (ms): 6.778935
Power+costs,23.65912,100000,random-permutations,1,1220175,1636765
Power+costs,25.709041,100000,random-permutations,2,1220175,1636417
Power+costs,24.303699,100000,random-permutations,3,1220175,1636577
Power+costs,23.99104,100000,random-permutations,4,1220175,1636502
Power+costs,23.529119,100000,random-permutations,5,1220175,1636577
Power+costs,24.685335,100000,random-permutations,6,1220175,1636767
Power+costs,25.024895,100000,random-permutations,7,1220175,1636732
Power+costs,25.618094,100000,random-permutations,8,1220175,1636475
Power+costs,24.60359,100000,random-permutations,9,1220175,1636746
Power+costs,23.494278,100000,random-permutations,10,1220175,1636644
Power+costs,23.422002,100000,random-permutations,11,1220175,1636644
Power+costs,23.622162,100000,random-permutations,12,1220175,1636767
Power+costs,23.178454,100000,random-permutations,13,1220175,1636730
Power+costs,23.625013,100000,random-permutations,14,1220175,1636725
Power+costs,23.295115,100000,random-permutations,15,1220175,1636660
Power+costs,23.861789,100000,random-permutations,16,1220175,1636671
Power+costs,22.802287,100000,random-permutations,17,1220175,1636687
Power+costs,23.523976,100000,random-permutations,18,1220175,1636810
Power+costs,23.032649,100000,random-permutations,19,1220175,1636420
Power+costs,22.934683,100000,random-permutations,20,1220175,1636829
Power+costs,23.237383,100000,random-permutations,21,1220175,1636670
Power+costs,23.267455,100000,random-permutations,22,1220175,1636784
Power+costs,22.635038,100000,random-permutations,23,1220175,1636819
Power+costs,23.713581,100000,random-permutations,24,1220175,1636593
Power+costs,22.761493,100000,random-permutations,25,1220175,1636496
Power+costs,22.969199,100000,random-permutations,26,1220175,1636802
Power+costs,25.926243,100000,random-permutations,27,1220175,1636826
Power+costs,22.577971,100000,random-permutations,28,1220175,1636646
Power+costs,22.56733,100000,random-permutations,29,1220175,1636427
Power+costs,22.871646,100000,random-permutations,30,1220175,1636683
Power+costs,22.40227,100000,random-permutations,31,1220175,1636611
Power+costs,22.625492,100000,random-permutations,32,1220175,1636689
Power+costs,23.353148,100000,random-permutations,33,1220175,1636611
Power+costs,22.786508,100000,random-permutations,34,1220175,1636684
Power+costs,23.188963,100000,random-permutations,35,1220175,1636505
Power+costs,22.487757,100000,random-permutations,36,1220175,1636522
Power+costs,22.775211,100000,random-permutations,37,1220175,1636650
Power+costs,22.778228,100000,random-permutations,38,1220175,1636641
Power+costs,22.971592,100000,random-permutations,39,1220175,1636603
Power+costs,22.486953,100000,random-permutations,40,1220175,1636734
Power+costs,22.814668,100000,random-permutations,41,1220175,1636513
Power+costs,22.660496,100000,random-permutations,42,1220175,1636739
Power+costs,23.615982,100000,random-permutations,43,1220175,1636623
Power+costs,22.386454,100000,random-permutations,44,1220175,1636535
Power+costs,23.816028,100000,random-permutations,45,1220175,1636518
Power+costs,23.323576,100000,random-permutations,46,1220175,1636827
Power+costs,26.129074,100000,random-permutations,47,1220175,1636956
Power+costs,22.750072,100000,random-permutations,48,1220175,1636953
Power+costs,23.26185,100000,random-permutations,49,1220175,1636643
Power+costs,22.973902,100000,random-permutations,50,1220175,1636659
Power+costs,23.536659,100000,random-permutations,51,1220175,1636455
Power+costs,22.834262,100000,random-permutations,52,1220175,1636797
Power+costs,22.400253,100000,random-permutations,53,1220175,1636311
Power+costs,25.361694,100000,random-permutations,54,1220175,1636450
Power+costs,23.025296,100000,random-permutations,55,1220175,1636791
Power+costs,22.712035,100000,random-permutations,56,1220175,1636896
Power+costs,22.572689,100000,random-permutations,57,1220175,1636724
Power+costs,23.054212,100000,random-permutations,58,1220175,1636612
Power+costs,22.84716,100000,random-permutations,59,1220175,1636684
Power+costs,23.436871,100000,random-permutations,60,1220175,1636339
Power+costs,22.396816,100000,random-permutations,61,1220175,1636498
Power+costs,23.21026,100000,random-permutations,62,1220175,1636511
Power+costs,22.651986,100000,random-permutations,63,1220175,1636614
Power+costs,23.303037,100000,random-permutations,64,1220175,1636633
Power+costs,22.986964,100000,random-permutations,65,1220175,1636744
Power+costs,26.223212,100000,random-permutations,66,1220175,1636782
Power+costs,22.290501,100000,random-permutations,67,1220175,1636710
Power+costs,23.563976,100000,random-permutations,68,1220175,1636365
Power+costs,22.581082,100000,random-permutations,69,1220175,1636606
Power+costs,23.170762,100000,random-permutations,70,1220175,1636961
Power+costs,23.206893,100000,random-permutations,71,1220175,1636611
Power+costs,22.624363,100000,random-permutations,72,1220175,1636696
Power+costs,22.807638,100000,random-permutations,73,1220175,1636992
Power+costs,22.721606,100000,random-permutations,74,1220175,1636948
Power+costs,23.006881,100000,random-permutations,75,1220175,1636643
Power+costs,22.465218,100000,random-permutations,76,1220175,1636471
Power+costs,22.874991,100000,random-permutations,77,1220175,1636486
Power+costs,22.716818,100000,random-permutations,78,1220175,1636579
Power+costs,22.949764,100000,random-permutations,79,1220175,1636766
Power+costs,22.37638,100000,random-permutations,80,1220175,1636565
Power+costs,22.917688,100000,random-permutations,81,1220175,1636397
Power+costs,22.61338,100000,random-permutations,82,1220175,1636981
Power+costs,23.021256,100000,random-permutations,83,1220175,1636522
Power+costs,22.559264,100000,random-permutations,84,1220175,1636506
Power+costs,25.464918,100000,random-permutations,85,1220175,1636763
Power+costs,22.955081,100000,random-permutations,86,1220175,1636462
Power+costs,22.883357,100000,random-permutations,87,1220175,1637010
Power+costs,22.352784,100000,random-permutations,88,1220175,1636544
Power+costs,23.324315,100000,random-permutations,89,1220175,1636665
Power+costs,22.669757,100000,random-permutations,90,1220175,1636637
Power+costs,23.3843,100000,random-permutations,91,1220175,1636661
Power+costs,22.857602,100000,random-permutations,92,1220175,1636592
Power+costs,22.83134,100000,random-permutations,93,1220175,1636801
Power+costs,22.416018,100000,random-permutations,94,1220175,1636703
Power+costs,22.514757,100000,random-permutations,95,1220175,1636840
Power+costs,22.641697,100000,random-permutations,96,1220175,1636736
Power+costs,22.658179,100000,random-permutations,97,1220175,1636928
Power+costs,22.763161,100000,random-permutations,98,1220175,1636959
Power+costs,24.047116,100000,random-permutations,99,1220175,1636474
