algorithm,ms,n,input,input-num,merge-cost,comparison-cost
Timsort+xint,0.360848,1000,runs-with-exp-len-1000,83,0,1998
Timsort+xint,0.601663,1000,runs-with-exp-len-1000,84,1000,3003
Timsort+xint,0.953786,1000,runs-with-exp-len-1000,85,1847,3823
Timsort+xint,0.961479,1000,runs-with-exp-len-1000,86,2219,4155
Timsort+xint,0.849472,1000,runs-with-exp-len-1000,87,1764,3755
Timsort+xint,0.301125,1000,runs-with-exp-len-1000,88,0,1998
Timsort+xint,0.541951,1000,runs-with-exp-len-1000,89,1000,2773
Timsort+xint,0.565825,1000,runs-with-exp-len-1000,90,1000,2999
Timsort+xint,0.285728,1000,runs-with-exp-len-1000,91,0,1998
Timsort+xint,0.862272,1000,runs-with-exp-len-1000,92,2000,3990
Timsort+xint,0.570715,1000,runs-with-exp-len-1000,93,1000,2998
Timsort+xint,0.566917,1000,runs-with-exp-len-1000,94,1000,2985
Timsort+xint,0.574082,1000,runs-with-exp-len-1000,95,1000,2999
Timsort+xint,0.285391,1000,runs-with-exp-len-1000,96,0,1998
Timsort+xint,0.285332,1000,runs-with-exp-len-1000,97,0,1998
Timsort+xint,0.402824,1000,runs-with-exp-len-1000,98,1000,2366
Timsort+xint,0.834211,1000,runs-with-exp-len-1000,99,1805,3408
Finished input type: runs-with-exp-len-1000 Average ms: 0.5263057400000001 Fastest time (ms): 0.27996 Slowest time (ms): 1.076435
Timsort+xint,12.578968,10000,runs-with-exp-len-1000,1,30842,50749
Timsort+xint,13.113605,10000,runs-with-exp-len-1000,2,32384,51558
Timsort+xint,14.356743,10000,runs-with-exp-len-1000,3,37733,57653
Timsort+xint,13.563102,10000,runs-with-exp-len-1000,4,34529,54428
Timsort+xint,11.978972,10000,runs-with-exp-len-1000,5,33043,50921
Timsort+xint,12.345569,10000,runs-with-exp-len-1000,6,33059,52693
Timsort+xint,10.88266,10000,runs-with-exp-len-1000,7,26029,45993
Timsort+xint,12.214129,10000,runs-with-exp-len-1000,8,32706,51813
Timsort+xint,10.646549,10000,runs-with-exp-len-1000,9,24882,44183
Timsort+xint,11.556608,10000,runs-with-exp-len-1000,10,31440,48946
Timsort+xint,14.360836,10000,runs-with-exp-len-1000,11,39728,58969
Timsort+xint,10.618628,10000,runs-with-exp-len-1000,12,26769,46682
Timsort+xint,10.796283,10000,runs-with-exp-len-1000,13,33035,46422
Timsort+xint,11.658194,10000,runs-with-exp-len-1000,14,30071,49988
Timsort+xint,12.725882,10000,runs-with-exp-len-1000,15,33760,53734
Timsort+xint,11.032495,10000,runs-with-exp-len-1000,16,29268,47609
Timsort+xint,8.478385,10000,runs-with-exp-len-1000,17,19537,38949
Timsort+xint,10.467924,10000,runs-with-exp-len-1000,18,26358,46068
Timsort+xint,10.14728,10000,runs-with-exp-len-1000,19,25534,45520
Timsort+xint,9.952537,10000,runs-with-exp-len-1000,20,24248,44235
Timsort+xint,13.497985,10000,runs-with-exp-len-1000,21,38407,55739
Timsort+xint,14.009518,10000,runs-with-exp-len-1000,22,37475,57406
Timsort+xint,14.360257,10000,runs-with-exp-len-1000,23,32646,52627
Timsort+xint,11.87132,10000,runs-with-exp-len-1000,24,31412,51385
Timsort+xint,12.516327,10000,runs-with-exp-len-1000,25,36295,56187
Timsort+xint,14.608454,10000,runs-with-exp-len-1000,26,40170,59513
Timsort+xint,11.350542,10000,runs-with-exp-len-1000,27,28918,48528
