algorithm,ms,n,input,input-num
Powersort+MinRun=16,372.820389,1000000,random-permutations,36
Powersort+MinRun=16,416.622156,1000000,random-permutations,37
Powersort+MinRun=16,432.146501,1000000,random-permutations,38
Powersort+MinRun=16,394.554848,1000000,random-permutations,39
Powersort+MinRun=16,408.550285,1000000,random-permutations,40
Powersort+MinRun=16,401.935882,1000000,random-permutations,41
Powersort+MinRun=16,393.387268,1000000,random-permutations,42
Powersort+MinRun=16,379.935468,1000000,random-permutations,43
Powersort+MinRun=16,395.333993,1000000,random-permutations,44
Powersort+MinRun=16,383.847854,1000000,random-permutations,45
Powersort+MinRun=16,379.634081,1000000,random-permutations,46
Powersort+MinRun=16,480.014608,1000000,random-permutations,47
Powersort+MinRun=16,408.846643,1000000,random-permutations,48
Powersort+MinRun=16,387.190365,1000000,random-permutations,49
Powersort+MinRun=16,391.98034,1000000,random-permutations,50
Powersort+MinRun=16,424.564632,1000000,random-permutations,51
Powersort+MinRun=16,409.406936,1000000,random-permutations,52
Powersort+MinRun=16,383.571607,1000000,random-permutations,53
Powersort+MinRun=16,381.945923,1000000,random-permutations,54
Powersort+MinRun=16,381.303266,1000000,random-permutations,55
Powersort+MinRun=16,383.000862,1000000,random-permutations,56
Powersort+MinRun=16,405.253381,1000000,random-permutations,57
Powersort+MinRun=16,377.952223,1000000,random-permutations,58
Powersort+MinRun=16,375.236668,1000000,random-permutations,59
Powersort+MinRun=16,391.816583,1000000,random-permutations,60
Powersort+MinRun=16,380.270635,1000000,random-permutations,61
Powersort+MinRun=16,382.530817,1000000,random-permutations,62
Powersort+MinRun=16,380.944278,1000000,random-permutations,63
Powersort+MinRun=16,405.430392,1000000,random-permutations,64
Powersort+MinRun=16,424.167336,1000000,random-permutations,65
Powersort+MinRun=16,438.071941,1000000,random-permutations,66
Powersort+MinRun=16,475.846219,1000000,random-permutations,67
Powersort+MinRun=16,471.60575,1000000,random-permutations,68
Powersort+MinRun=16,440.702233,1000000,random-permutations,69
Powersort+MinRun=16,377.339949,1000000,random-permutations,70
Powersort+MinRun=16,462.565979,1000000,random-permutations,71
Powersort+MinRun=16,443.630831,1000000,random-permutations,72
Powersort+MinRun=16,439.918197,1000000,random-permutations,73
Powersort+MinRun=16,392.13748,1000000,random-permutations,74
Powersort+MinRun=16,417.354937,1000000,random-permutations,75
Powersort+MinRun=16,422.555708,1000000,random-permutations,76
Powersort+MinRun=16,431.773417,1000000,random-permutations,77
Powersort+MinRun=16,430.26742,1000000,random-permutations,78
Powersort+MinRun=16,474.155502,1000000,random-permutations,79
Powersort+MinRun=16,624.408203,1000000,random-permutations,80
Powersort+MinRun=16,722.805081,1000000,random-permutations,81
Powersort+MinRun=16,597.781444,1000000,random-permutations,82
Powersort+MinRun=16,426.597185,1000000,random-permutations,83
Powersort+MinRun=16,415.89531,1000000,random-permutations,84
Powersort+MinRun=16,442.860339,1000000,random-permutations,85
Powersort+MinRun=16,549.730312,1000000,random-permutations,86
Powersort+MinRun=16,509.681828,1000000,random-permutations,87
Powersort+MinRun=16,425.047777,1000000,random-permutations,88
Powersort+MinRun=16,403.048958,1000000,random-permutations,89
Powersort+MinRun=16,425.302051,1000000,random-permutations,90
Powersort+MinRun=16,428.447542,1000000,random-permutations,91
Powersort+MinRun=16,395.392435,1000000,random-permutations,92
Powersort+MinRun=16,407.603308,1000000,random-permutations,93
Powersort+MinRun=16,468.445876,1000000,random-permutations,94
Powersort+MinRun=16,449.660917,1000000,random-permutations,95
Powersort+MinRun=16,461.893258,1000000,random-permutations,96
Powersort+MinRun=16,439.092639,1000000,random-permutations,97
Powersort+MinRun=16,404.039904,1000000,random-permutations,98
Powersort+MinRun=16,564.563923,1000000,random-permutations,99
Finished input type: random-permutations Average ms: 429.23335284Fastest time (ms): 363.979866
Powersort+MinRun=16,341.354096,1000000,runs-with-exp-len-10,1
Powersort+MinRun=16,588.097343,1000000,runs-with-exp-len-10,2
Powersort+MinRun=16,359.700483,1000000,runs-with-exp-len-10,3
Powersort+MinRun=16,354.305772,1000000,runs-with-exp-len-10,4
Powersort+MinRun=16,345.760744,1000000,runs-with-exp-len-10,5
Powersort+MinRun=16,378.733454,1000000,runs-with-exp-len-10,6
Powersort+MinRun=16,387.576006,1000000,runs-with-exp-len-10,7
Powersort+MinRun=16,352.119091,1000000,runs-with-exp-len-10,8
Powersort+MinRun=16,362.074695,1000000,runs-with-exp-len-10,9
Powersort+MinRun=16,365.914916,1000000,runs-with-exp-len-10,10
Powersort+MinRun=16,389.067136,1000000,runs-with-exp-len-10,11
Powersort+MinRun=16,420.119471,1000000,runs-with-exp-len-10,12
Powersort+MinRun=16,384.593828,1000000,runs-with-exp-len-10,13
Powersort+MinRun=16,388.255156,1000000,runs-with-exp-len-10,14
Powersort+MinRun=16,349.259016,1000000,runs-with-exp-len-10,15
Powersort+MinRun=16,365.761995,1000000,runs-with-exp-len-10,16
Powersort+MinRun=16,375.359953,1000000,runs-with-exp-len-10,17
Powersort+MinRun=16,337.386343,1000000,runs-with-exp-len-10,18
Powersort+MinRun=16,372.8411,1000000,runs-with-exp-len-10,19
Powersort+MinRun=16,335.490475,1000000,runs-with-exp-len-10,20
Powersort+MinRun=16,367.244859,1000000,runs-with-exp-len-10,21
Powersort+MinRun=16,337.260437,1000000,runs-with-exp-len-10,22
Powersort+MinRun=16,363.674359,1000000,runs-with-exp-len-10,23
Powersort+MinRun=16,364.95169,1000000,runs-with-exp-len-10,24
Powersort+MinRun=16,350.030244,1000000,runs-with-exp-len-10,25
Powersort+MinRun=16,334.508898,1000000,runs-with-exp-len-10,26
Powersort+MinRun=16,327.274161,1000000,runs-with-exp-len-10,27
Powersort+MinRun=16,324.552769,1000000,runs-with-exp-len-10,28
Powersort+MinRun=16,338.978043,1000000,runs-with-exp-len-10,29
Powersort+MinRun=16,328.592449,1000000,runs-with-exp-len-10,30
Powersort+MinRun=16,333.458728,1000000,runs-with-exp-len-10,31
Powersort+MinRun=16,334.037927,1000000,runs-with-exp-len-10,32
Powersort+MinRun=16,357.449828,1000000,runs-with-exp-len-10,33
Powersort+MinRun=16,351.375695,1000000,runs-with-exp-len-10,34
Powersort+MinRun=16,332.00692,1000000,runs-with-exp-len-10,35
Powersort+MinRun=16,359.736784,1000000,runs-with-exp-len-10,36
Powersort+MinRun=16,348.313893,1000000,runs-with-exp-len-10,37
Powersort+MinRun=16,336.069507,1000000,runs-with-exp-len-10,38
Powersort+MinRun=16,363.658281,1000000,runs-with-exp-len-10,39
Powersort+MinRun=16,347.8975,1000000,runs-with-exp-len-10,40
Powersort+MinRun=16,349.862939,1000000,runs-with-exp-len-10,41
Powersort+MinRun=16,343.514904,1000000,runs-with-exp-len-10,42
Powersort+MinRun=16,339.793584,1000000,runs-with-exp-len-10,43
Powersort+MinRun=16,353.912615,1000000,runs-with-exp-len-10,44
Powersort+MinRun=16,318.239011,1000000,runs-with-exp-len-10,45
Powersort+MinRun=16,344.890608,1000000,runs-with-exp-len-10,46
Powersort+MinRun=16,348.652951,1000000,runs-with-exp-len-10,47
Powersort+MinRun=16,337.063277,1000000,runs-with-exp-len-10,48
Powersort+MinRun=16,335.309431,1000000,runs-with-exp-len-10,49
Powersort+MinRun=16,312.340153,1000000,runs-with-exp-len-10,50
Powersort+MinRun=16,363.882946,1000000,runs-with-exp-len-10,51
Powersort+MinRun=16,359.763668,1000000,runs-with-exp-len-10,52
Powersort+MinRun=16,420.502814,1000000,runs-with-exp-len-10,53
Powersort+MinRun=16,394.287439,1000000,runs-with-exp-len-10,54
Powersort+MinRun=16,369.406681,1000000,runs-with-exp-len-10,55
Powersort+MinRun=16,401.521747,1000000,runs-with-exp-len-10,56
Powersort+MinRun=16,402.443425,1000000,runs-with-exp-len-10,57
Powersort+MinRun=16,371.648741,1000000,runs-with-exp-len-10,58
Powersort+MinRun=16,352.732506,1000000,runs-with-exp-len-10,59
Powersort+MinRun=16,365.30372,1000000,runs-with-exp-len-10,60
Powersort+MinRun=16,350.702538,1000000,runs-with-exp-len-10,61
Powersort+MinRun=16,432.041434,1000000,runs-with-exp-len-10,62
Powersort+MinRun=16,441.645485,1000000,runs-with-exp-len-10,63
Powersort+MinRun=16,535.557766,1000000,runs-with-exp-len-10,64
Powersort+MinRun=16,372.509521,1000000,runs-with-exp-len-10,65
Powersort+MinRun=16,412.345787,1000000,runs-with-exp-len-10,66
Powersort+MinRun=16,378.228565,1000000,runs-with-exp-len-10,67
Powersort+MinRun=16,356.924657,1000000,runs-with-exp-len-10,68
Powersort+MinRun=16,361.866734,1000000,runs-with-exp-len-10,69
Powersort+MinRun=16,354.678305,1000000,runs-with-exp-len-10,70
Powersort+MinRun=16,371.25879,1000000,runs-with-exp-len-10,71
Powersort+MinRun=16,362.231164,1000000,runs-with-exp-len-10,72
Powersort+MinRun=16,354.419454,1000000,runs-with-exp-len-10,73
Powersort+MinRun=16,336.496857,1000000,runs-with-exp-len-10,74
Powersort+MinRun=16,317.564389,1000000,runs-with-exp-len-10,75
Powersort+MinRun=16,344.973724,1000000,runs-with-exp-len-10,76
Powersort+MinRun=16,324.272976,1000000,runs-with-exp-len-10,77
Powersort+MinRun=16,295.533581,1000000,runs-with-exp-len-10,78
Powersort+MinRun=16,318.374085,1000000,runs-with-exp-len-10,79
Powersort+MinRun=16,294.721639,1000000,runs-with-exp-len-10,80
Powersort+MinRun=16,294.667437,1000000,runs-with-exp-len-10,81
Powersort+MinRun=16,301.276114,1000000,runs-with-exp-len-10,82
Powersort+MinRun=16,381.248716,1000000,runs-with-exp-len-10,83
Powersort+MinRun=16,345.615442,1000000,runs-with-exp-len-10,84
Powersort+MinRun=16,404.845437,1000000,runs-with-exp-len-10,85
Powersort+MinRun=16,351.685974,1000000,runs-with-exp-len-10,86
Powersort+MinRun=16,340.381767,1000000,runs-with-exp-len-10,87
Powersort+MinRun=16,378.807223,1000000,runs-with-exp-len-10,88
Powersort+MinRun=16,328.781474,1000000,runs-with-exp-len-10,89
Powersort+MinRun=16,350.833733,1000000,runs-with-exp-len-10,90
Powersort+MinRun=16,368.596334,1000000,runs-with-exp-len-10,91
Powersort+MinRun=16,307.206217,1000000,runs-with-exp-len-10,92
Powersort+MinRun=16,313.866036,1000000,runs-with-exp-len-10,93
Powersort+MinRun=16,342.563012,1000000,runs-with-exp-len-10,94
Powersort+MinRun=16,371.185183,1000000,runs-with-exp-len-10,95
Powersort+MinRun=16,380.876011,1000000,runs-with-exp-len-10,96
Powersort+MinRun=16,305.230527,1000000,runs-with-exp-len-10,97
Powersort+MinRun=16,312.590779,1000000,runs-with-exp-len-10,98
Powersort+MinRun=16,359.147974,1000000,runs-with-exp-len-10,99
Finished input type: runs-with-exp-len-10 Average ms: 360.11661927Fastest time (ms): 294.667437
#finished: -2023-04-09_16-28-36
